% Model:              V1_FullGeometrie_TaRIX.mph
% Version:            COMSOL 6.2.0.290
% Date:               May 3 2025, 11:25
% Dimension:          1
% Nodes:              633
% Expressions:        1
% Description:        Graphique sur ligne
% Longueur d'arc (mm)     T-293
23.870244486033073        -6.540475505164004
24.119163292075058        -6.535525065075429
24.582134826628547        -6.529585473320924
24.806542558620173        -6.5267064835448565
24.933424827849294        -6.5250786753020975
25.087079740844516        -6.523107393298443
25.517672608109038        -6.517583196553996
25.643321288320692        -6.515936981492244
25.697275554210023        -6.515230087277333
25.749251426790096        -6.5145491134370594
26.182228428786956        -6.508876365733869
26.49771530860565         -6.504742941869248
26.620847040495555        -6.503129703184399
26.94009822749493         -6.498946960384117
27.379336711580137        -6.493192176434269
27.515274730303616        -6.491411153239197
27.544418526781094        -6.4910293190915
28.121848178839215        -6.478138612013847
28.48612053414284         -6.4729493396395315
28.510563855299353        -6.472601130258921
28.718974324918676        -6.469632201442973
29.180864314293714        -6.464997670100343
29.55528691079833         -6.461240772789713
29.6733563986745          -6.460056082160434
29.738825665026468        -6.45939917386221
30.100790503641377        -6.455767275730446
30.562272816710617        -6.451136834947603
30.702917209159025        -6.449725631284476
30.758677005134246        -6.449166146281445
31.02071669298904         -6.446536881360564
31.56038496049213         -6.441121935035929
31.732478019643565        -6.439395180408573
31.759782011659752        -6.439025125302077
31.78794328509106         -6.438643451331744
31.948730721984177        -6.436464275039581
32.9504460972497          -6.427955644651979
33.0974552515417          -6.42670694009143
33.146620288815434        -6.42624425468865
33.17883845299637         -6.426009908821884
33.218851806614296        -6.425718862939098
33.64258322959446         -6.422636759718195
33.873117023721576        -6.420959921723955
34.464935777336116        -6.416655198524811
34.51847603105382         -6.416265761774352
34.58972429461104         -6.415747521939673
34.689339663188115        -6.415022947759676
35.58532294662544         -6.408505817299175
35.75607018456199         -6.40726384990316
35.818100255493356        -6.406812660609558
35.82978230283735         -6.406727688682074
36.03282830040663         -6.405250789190649
36.93852774729141         -6.39866298608934
37.11772447993286         -6.397359559444771
37.30962249110773         -6.39581843457637
37.43806046061244         -6.395171285675567
37.91993200497876         -6.392743322656013
38.122877548873966        -6.391720759109106
38.39222148183755         -6.390363639942331
38.7399687996415          -6.388611476658034
39.01029034247435         -6.387249431695913
39.219388458990025        -6.386195867732028
39.38074962523181         -6.385382831666692
39.45027386529645         -6.385045244985225
39.51554359470468         -6.384728316798297
39.79466988251524         -6.383372971998776
39.9784795105513          -6.382599068884133
40.43680101536469         -6.380669374319854
41.25517488423707         -6.377223732800256
41.463360895698344        -6.376347196546876
41.49186075653515         -6.376227202119468
41.56421064543376         -6.375922583667428
41.786567833344776        -6.375190987305845
41.857082629017754        -6.374958980558337
42.39716130252172         -6.373182021620256
42.63049079913738         -6.372443617864611
42.811338271212335        -6.371871300800044
42.91241419372282         -6.371551431937038
43.09892863451087         -6.370961180959086
44.19881910794502         -6.3674804240544685
44.2465755440964          -6.367329292147348
44.375972595595535        -6.366919797119148
45.53074572696632         -6.36326535638403
45.681812816980475        -6.362787283494659
45.70555907263771         -6.362717676280983
45.77976435476857         -6.362500158917247
45.800999656498306        -6.362437912043201
45.83094254010041         -6.362384089459566
46.071055402812405        -6.361952484581205
46.92776860912131         -6.3604125354297025
47.01869479227883         -6.36024909485522
48.05429076259752         -6.358387602439734
48.19114321726822         -6.358117314895133
48.21299354522059         -6.358077145938619
48.223966207915076        -6.3580569741402115
48.36153622294125         -6.357804069746132
49.23838352960785         -6.356192101202332
49.7165789778904          -6.355313001711965
49.7642801995535          -6.355225309284518
49.96810122839506         -6.354850611107811
50.26377351399512         -6.354307056466043
50.48205236549015         -6.354080981608273
50.94520531517726         -6.353601286775243
50.978186803589075        -6.353567127326215
51.459677399023555        -6.353068439903545
51.66809238791183         -6.352852581204237
51.674706387550295        -6.352845730980236
51.80913196935306         -6.35270650427971
52.12397415718427         -6.352380417247707
52.1391738051686          -6.352364674731964
52.61428658949585         -6.351910670844065
53.15879098875174         -6.351390358357469
53.343434206328226        -6.3512139186963665
53.52525536905647         -6.3510401757083805
53.71455962549495         -6.350859282094796
53.81329064062905         -6.3507649376229045
54.075216088674225        -6.350514649321541
54.74895655141146         -6.349870842630603
54.81267472227897         -6.3498082625626395
54.8387991533154          -6.349790501661541
55.045383092235625        -6.34967183600905
55.63594968316277         -6.349332603587506
56.03583468999206         -6.349102902210392
56.10511111255389         -6.3490631085462335
56.16474729696501         -6.349028852413965
56.821218113709854        -6.348651763380692
56.991781556542364        -6.348553788570344
57.37142307179239         -6.348335715430871
57.572301715214536        -6.3482203270061035
57.755964582441216        -6.348114827643018
58.521156156858815        -6.347675287386685
58.592257735896766        -6.347637484310185
58.604092898177164        -6.347631191826232
58.636777206050795        -6.347613814330437
59.105911512158265        -6.34736438639507
59.634795249163716        -6.347151958863714
59.64185564588452         -6.347149123036971
59.67997214212748         -6.347139014215252
60.05894894633199         -6.3470630868774265
60.18367931712966         -6.34703809736647
60.52129980365969         -6.346970455694349
60.71006767590339         -6.346932636382351
61.06376647489794         -6.3468617734485395
61.074558392979206        -6.346859611306687
61.391016491031365        -6.346796209481953
61.42496781097147         -6.346789407394572
61.740163209679274        -6.346726258549471
62.00859734466122         -6.346672478241498
62.090167839626424        -6.346656135735948
62.26073317840304         -6.346621963269572
62.66625630481326         -6.346540717422668
62.770258743455166        -6.346519880716558
62.88202356823869         -6.346497488830004
63.105777286273636        -6.346452660165172
63.12889773789213         -6.34644858873517
63.18163322293274         -6.346442369065572
63.423851552620675        -6.34641380162223
63.68471513292528         -6.346383035141592
63.90978147715661         -6.346356490618535
64.02794705744557         -6.346342554065822
64.03637528692249         -6.3463415600330055
64.1211404370852          -6.346331562756468
64.35559412323158         -6.3463145423511556
64.47485215756933         -6.34630588469209
64.5885296764728          -6.346297632156255
65.19257858644569         -6.346253780607384
65.19941681653374         -6.34625328417907
65.3747569134324          -6.346240555185274
66.16610830350112         -6.346183106221153
66.33723413898603         -6.346170683165975
66.37440843009158         -6.346167984460265
66.39391970363324         -6.346166568019393
66.56514268071798         -6.346164284575852
66.6420854268622          -6.346163258461134
67.22336217010408         -6.346155506507236
67.79162418140069         -6.346147928118895
67.84330646489771         -6.346147238879762
67.98265875328103         -6.346145380466326
68.17834143819111         -6.346152666588553
68.24908075090953         -6.346155300522566
68.3824590758801          -6.346160266780977
68.72408231435278         -6.346172986908324
69.22729872196858         -6.346191723856116
69.47229911891493         -6.346232606368268
69.84837876414785         -6.346295361697901
70.18342265289114         -6.346351269508777
70.19783047056977         -6.346353673699909
70.20466522060931         -6.346354814195006
70.75935644873041         -6.346447373926199
71.16836221917097         -6.346515623543714
71.1879842594024          -6.3465188978171785
71.57544830976951         -6.346577240904669
72.15353076425892         -6.346664286696882
72.30500933389835         -6.3466870958515225
72.34729628106017         -6.346693463283689
72.81409865211849         -6.346763752879701
73.07647853975952         -6.346827877625614
73.32390063112757         -6.3468883467373285
73.41663770225556         -6.346911011359889
73.71807197616589         -6.347001347515384
74.0687963607261          -6.347106455312612
74.37103943256544         -6.347197033854927
74.41171399873022         -6.347212280545181
74.4616953321714          -6.347231015838048
74.6384840290414          -6.347297284338371
74.67630324252521         -6.347313080616081
75.19711227285698         -6.347530611424341
75.475099336126           -6.347646720683293
75.58207417303056         -6.34769140178785
75.98737251058714         -6.3478606862469205
76.17777075197847         -6.347940211525746
76.63678185737794         -6.34813193066067
76.69287212008123         -6.3481553583654025
76.71808464935852         -6.348165889100382
77.15842923109994         -6.3483498116271075
77.40939673935758         -6.348491762027736
77.47320624944629         -6.34852785349465
77.77483773257974         -6.348698460081008
78.11250176353725         -6.348961614593866
78.161228793385           -6.348999589434614
78.24969054910866         -6.349068531069193
78.78811947376121         -6.3494881493535615
79.54519445517408         -6.350078166884783
79.6218224969706          -6.350137886052833
79.70621884824324         -6.350203659362008
79.80140121494269         -6.350277838626138
79.87144471396962         -6.350332426207803
79.95342920221438         -6.350396319859738
79.98361451420331         -6.350419844429556
80.85553373205957         -6.351206272184163
81.62964430450283         -6.351904481406803
81.68068846783028         -6.351950520702564
81.91182153628644         -6.352186184773501
81.98592449573687         -6.352261740405623
82.32210825794128         -6.352778353250763
83.02539196261877         -6.353859087767004
83.27459813115436         -6.354242616371083
83.32070060437007         -6.354313568134842
83.45881992886521         -6.354526133947442
83.55854671647654         -6.354679613597916
83.8252149131134          -6.355090016285017
84.57825051928526         -6.356248939021785
84.86552519004161         -6.3566910550982465
85.02078846149871         -6.356930005466598
85.47990623501829         -6.357636588292463
85.75669354777344         -6.3580625643118935
85.88190290741613         -6.358255261672496
86.4103497757131          -6.359068542061676
86.464576986376           -6.359151997806498
86.58275699413221         -6.359333876985782
87.24660758759191         -6.360419546417166
87.6853144258496          -6.361577271854495
87.77919962345635         -6.361825030202392
88.00770886620678         -6.3624277500520465
88.58921352646529         -6.363961536594734
88.61365144098679         -6.364025994452057
88.61686013249683         -6.36403445775114
88.63193058504763         -6.364074207832084
89.13454955691685         -6.365463240493523
89.38080940906356         -6.366143801707823
89.7552865895411          -6.367178703022264
89.9313321449505          -6.367665220722646
90.12031809125753         -6.368187500355264
90.69169997857709         -6.369766565508123
90.74327895761498         -6.369909108648231
90.82279900766078         -6.370128869447037
90.89769258689086         -6.37033584457831
91.10608662559824         -6.3709117602170195
91.22527484807758         -6.37140566669574
91.3615832426708          -6.371970517800933
91.72049803758432         -6.373457832057564
91.95067135184455         -6.374411651896276
92.52114754787215         -6.376775659709397
92.6028687579128          -6.377079067378475
92.71309094629056         -6.3774882910945685
92.78497948299729         -6.3777551928370295
92.84598466649794         -6.377981687776576
92.89455738679166         -6.378162024507251
93.04310972922943         -6.378713557211351
93.14987635347669         -6.379109951398156
93.59789990734494         -6.380773335752188
94.16494452306567         -6.382878611543307
94.3487558226957          -6.383561050752704
94.41484596715357         -6.383762419272487
94.95785919552046         -6.3866190532632245
95.18861552883878         -6.387832994933335
95.32049613061892         -6.388526780259518
95.46164762770299         -6.389269337058045
95.46196308744126         -6.389270996599588
95.4633319306109          -6.389278197683691
95.52471970603833         -6.389601140840028
96.50908020772893         -6.394779573926689
96.65422261357325         -6.395543125730545
96.75008040782242         -6.39604740558788
96.81223966760376         -6.396374407298071
97.55619732801664         -6.4002881512538465
97.90115409607766         -6.402102868055391
98.03851318794183         -6.402825474117745
98.15189391194798         -6.403318521489593
98.24820172125064         -6.40371255049819
98.62045397152214         -6.405235564947214
98.97909527084096         -6.4085499232001375
99.00906499788684         -6.40887982425735
99.02104761639573         -6.409011726643654
99.04492806469996         -6.409274598078223
99.65137824897121         -6.415950286402982
99.87960612535682         -6.418462575473521
99.9403870328057          -6.419131640146513
100.09496361672682        -6.420833189792852
100.68869617755226        -6.427368884936733
100.87170906772461        -6.429383456035714
101.09071017834084        -6.431794178622942
101.17713238716179        -6.432745497866287
101.22451801090303        -6.4332671098030545
101.80303110264349        -6.439635271924889
102.15838524157049        -6.442295483166994
102.57763231154746        -6.445434002313411
102.5838017292693         -6.445480187098062
102.82048499420019        -6.447252018106109
103.16210766671992        -6.449809434425331
103.17896054214417        -6.449935596481023
103.37135718503684        -6.4513758940779935
103.55483736242324        -6.452749442257457
104.07409477274474        -6.456636647299328
104.20732433477075        -6.458326980100111
104.74807436973028        -6.465991931564737
104.95117198504482        -6.468668405264059
105.06603446851847        -6.470182093229227
105.21622686609096        -6.472161368078508
105.3493052008912         -6.473915109315158
105.63556935353489        -6.477687573479363
106.26452069928601        -6.4859760594492695
106.52028691321058        -6.489346613769586
106.66206358874618        -6.491214984024256
106.69558996393808        -6.49165680339912
106.86743415942357        -6.493921411326131
107.31281453248107        -6.499790750820031
107.74452610164877        -6.505479959227433
108.00803255116536        -6.508952516404634
108.0418747269849         -6.509398497483085
108.34236553857926        -6.5133584442942505
108.36461349463316        -6.513715697073091
108.55437570290613        -6.516831300741086
108.63259848201463        -6.518110696635529
108.63778913609768        -6.518195593919913
109.31804873758374        -6.529321781856696
109.36082518697411        -6.530021424778525
109.74511721782709        -6.536306827216855
109.82413163506885        -6.537599170983892
110.26635541352195        -6.544832093324769
110.36225039753094        -6.546400532214787
110.84080190524386        -6.554227623520245
110.85763595363954        -6.554502957798185
111.01047413404005        -6.557002748047875
111.21466208946018        -6.5603424047928325
111.36367560808777        -6.562779639651033
111.87196573827917        -6.571093129828269
111.97015468945203        -6.572699088379503
112.32216816435412        -6.5767269109188655
112.34526955477216        -6.576915834499866
112.36698737161974        -6.577341324519006
112.43845011186555        -6.578663546581094
112.85218451655187        -6.58631856730714
112.87227723553075        -6.586690327978922
112.90783561272471        -6.587348238250156
113.13560138184778        -6.592777480337723
113.41055904342825        -6.599331633379664
113.65568998199949        -6.605174808206929
113.78646604711022        -6.608292111212896
114.05714069460109        -6.614744170246375
114.15708711972182        -6.617126588552046
114.60077399150578        -6.627702731961369
114.7303034498353         -6.630790319659236
114.77548611428561        -6.631867336738695
115.17857285759588        -6.6414756967663795
115.66517709484094        -6.653074859428123
115.67224402062304        -6.653243313410623
115.67414085256044        -6.653288528105645
115.67842793692668        -6.653380159200656
115.70114640690288        -6.653865738233641
115.97869582960755        -6.659798011860502
115.98625102576689        -6.659959494779419
115.99330985188315        -6.660110368406169
116.26226581284335        -6.665858967478855
116.37466307213991        -6.668261319069276
116.78608190265105        -6.674985823309079
117.23035345826693        -6.682247294437321
117.27674949083543        -6.683005622191374
117.3272905962677         -6.683831699785687
117.81509053596204        -6.691804627905121
117.94720167345233        -6.6939639406013205
118.25830730892646        -6.699250617838276
118.7156483611735         -6.712862422860361
118.92323679329496        -6.719040860700121
118.96237445959676        -6.720205711920237
119.04651689766965        -6.722710036549533
119.05741555032039        -6.723034412273419
119.09878602871733        -6.724265718500671
119.41984010699232        -6.73372278874429
119.80921033581369        -6.7451922010767005
119.94021730990131        -6.749051183846853
119.95057943214265        -6.749356413789534
120.04095882222708        -6.752018657624575
120.45387926353365        -6.764181772447584
120.55842193171189        -6.767261214271612
120.84887850324871        -6.775816994701183
120.9415076135813         -6.778545507005794
121.40521704887028        -6.7895227434447465
121.45480513874858        -6.790696625504772
121.46905612594698        -6.79103398429901
121.49952105145869        -6.791520700149282
121.8623822381285         -6.797317868139503
122.00380391769193        -6.800880238613254
122.38890603804782        -6.810580847651199
122.63627108681472        -6.816811900405524
122.76006461235697        -6.820522001349896
122.78547240610791        -6.821283474772484
122.89344971507165        -6.824519562558155
122.90397101878051        -6.824834886793852
122.91038871637076        -6.82502722565637
123.09543672843603        -6.830573128007082
123.74763078163397        -6.850119431111787
124.0019464563936         -6.85774129034027
124.57369007290318        -6.874876488019085
124.67809810665031        -6.878005604367487
124.70978915716005        -6.878955387451116
124.74764127219525        -6.880089818085688
125.09992189400673        -6.890647693886747
125.49368009281778        -6.9003396087007385
125.59025801713892        -6.902716765591057
125.85712283125966        -6.909082148424946
126.01947700106291        -6.912954695088258
126.18037867828399        -6.916792596227454
126.27345303715053        -6.919012648834082
126.52499733181492        -6.926267319164251
126.80187047675294        -6.934252486915652
126.82128869617249        -6.934812518620904
126.82989608564978        -6.935060760280069
126.90867445675056        -6.937332770115336
127.13115807329582        -6.943749315137952
127.47170927030994        -6.953570991547578
127.71114310515111        -6.960476389819394
127.76862441266042        -6.962134181091039
128.01656523967876        -6.972511137419301
128.02999064474088        -6.973073024881298
128.308981890861          -6.984749520486156
128.3606980356918         -6.986595154475176
128.4477618878989         -6.989702269388212
128.48531064923344        -6.991042301024201
128.5585284385398         -6.993655280800411
128.61131051929397        -6.995538955667701
129.04839262786345        -7.006489732518864
129.1421392927786         -7.008838487564882
129.25499570071827        -7.011666023433637
129.2963928603833         -7.012703199398695
129.87685263173924        -7.027246200136065
129.9180723838077         -7.028278931281799
129.95831460732603        -7.029287171155052
129.98147520147262        -7.0298674431297385
130.28877666717264        -7.037566659617758
130.4161477960273         -7.040757851345859
130.50266235451156        -7.042900051944246
130.64187931740892        -7.046347225072671
130.66043856454715        -7.0468067735119355
130.67913461152997        -7.047601998020249
130.71302045538664        -7.049043310910852
130.72056387983562        -7.049364165688547
130.74688445014485        -7.050510483191904
131.49610631506226        -7.083140708432546
131.6045401131123         -7.087863233788207
131.733976509146          -7.092326790770657
131.82237588841727        -7.095375204344279
132.136605957327          -7.106211289565706
132.53834962042447        -7.120065242453188
132.61252647794524        -7.122783884109199
132.72770292020553        -7.127005193614419
132.8092595033681         -7.129994308167368
132.90080265062656        -7.133349438349166
132.9489515482709         -7.135114134282667
133.010334477581          -7.137036314864084
133.36152632483265        -7.148033739664864
133.38028860401147        -7.1486212725360705
133.44358864971656        -7.15060348681005
133.6540645935192         -7.157307614446517
133.8983152658218         -7.1650875424175045
133.95185844021543        -7.166793011787123
133.978048394969          -7.167397177998954
134.1                     -7.170210433689222
